V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
18909,Toscana,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
18910,Toscana,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
18911,Toscana,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
18912,Toscana,2020-03-07,14.4736482026144,11.8823529411765,18.2950980392157,4,4,4,4,4,4,0,0,0,14.4736482026144,11.8823529411765,18.2950980392157,4,4,4,0,0,0,0,0,0,0,0,0,,,,,,,,
18913,Toscana,2020-03-08,18.1078761437909,15.1161764705882,21.9426470588235,5,5,5,5,5,5,0,0,0,3.63422794117647,2.58823529411765,5.64806985294118,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,
18914,Toscana,2020-03-09,25.3067066176471,21.646160130719,29.9455882352941,7,7,7,7,7,7,0,0,0,7.19883047385621,5.56167279411765,9.88382352941176,2,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,
18915,Toscana,2020-03-10,32.5468386437908,28.2941176470588,37.7088235294118,9.92955498366013,9.47058823529412,10.4720588235294,9.68312745098039,9.29411764705882,10.1344117647059,0,0,0,7.24013202614379,5.58823529411765,9.76617647058823,2.92955498366013,2.47058823529412,3.47205882352941,0,0,0,0,0,0,0,0,0,,,,,,,,
18916,Toscana,2020-03-11,43.3947043300654,38.2911764705882,49.4705882352941,13.166433251634,12.5882352941176,13.8235294117647,12.8573348856209,12.4117647058824,13.3759191176471,0,0,0,10.8478656862745,8.58823529411765,14,3.23687826797386,3.05882352941176,3.52941176470588,0,0,0,0,0,0,0,0,0,,,,,,,,
18917,Toscana,2020-03-12,61.3783912581699,55.2930147058824,68.3544117647059,18.6274840686274,17.9411764705882,19.4117647058824,18.1950450980392,17.6470588235294,18.8235294117647,4,4,4,17.9836869281046,14.9361213235294,22,5.46105081699346,5.125,5.88235294117647,4,4,4,0,0,0,0,0,0,,,,,,,,
18918,Toscana,2020-03-13,82.5615480392157,74.8821691176471,90.5308823529412,22.092312254902,21.3529411764706,22.9411764705882,21.536706372549,20.9411764705882,22.2352941176471,1,1,1,25.1831567810458,21.4705882352941,29.8235294117647,7.46482818627451,7.17622549019608,7.82481617647059,5,5,5,0,0,0,0,0,0,,,,,,,,
18919,Toscana,2020-03-14,104.402295179739,96.0587418300654,113.354411764706,30.7886075163399,29.9362847222222,31.7647058823529,30.0539638888889,29.3529411764706,30.8823529411765,2,2,2,32.3848403594771,28.0573529411765,37.4117647058824,9.69629526143791,9.29411764705882,10.1262867647059,7,7,7,0,0,0,0,0,0,,,,,,,,
18920,Toscana,2020-03-15,143.117294444444,133.529411764706,153.235294117647,41.936593627451,40.8821691176471,43.0602941176471,40.9021698529412,40.0588235294118,41.8823529411765,2,2,2,43.1123489379085,38.2323529411765,49.3529411764706,13.1479861111111,12.5882352941176,13.7647058823529,9,9,9,0,0,0,0,0,0,,,,,,,,
18921,Toscana,2020-03-16,190.26118129085,179.294117647059,201.591176470588,56.5310147058824,55.2930147058824,57.9411764705882,55.0764473856209,54.0588235294118,56.2941176470588,3,3,3,53.881666503268,48.4117647058824,60.3529411764706,16.5944210784314,15.944362745098,17.2511029411765,12,12,12,0,0,0,0,0,0,,,,,,,,
18922,Toscana,2020-03-17,243.525087663399,231.348529411765,256.065349264706,72.6036805555556,71.1764705882353,74.1767463235294,70.604508006536,69.4691176470588,71.8838235294118,5,5,5,61.0392102124183,55.0514705882353,68.0617647058824,19.0726658496732,18.3529411764706,19.8823529411765,17,17,17,0,0,0,0,0,0,,,,,,,,
18923,Toscana,2020-03-18,299.835382843137,286.233823529412,313.883823529412,89.3419914215686,87.7044117647059,91.0588235294118,86.6254846405229,85.2496323529412,88.125,7,7,7,68.4618656045752,62.0609375,76.2382352941176,21.7383108660131,20.8823529411765,22.6470588235294,24,24,24,0,0,0,0,0,0,,,,,,,,
18924,Toscana,2020-03-19,349.192545179739,333.763235294118,364.885294117647,104.762276715686,102.823529411765,106.883823529412,101.140485294118,99.5286764705882,102.766176470588,9,9,9,68.1928631535948,61.9397058823529,75.4132352941176,22.4202852941176,21.4368566176471,23.4705882352941,33,33,33,0,0,0,2.76227671568627,0.82352941176471,4.88382352941176,,,,,,,,
18925,Toscana,2020-03-20,391.869017810458,375.401470588235,408.751838235294,118.67251119281,116.411764705882,121.058823529412,114.019780718954,112.249632352941,115.941176470588,12,12,12,68.2652083333333,61.7044117647059,75.825,22.9102344771242,21.8823529411765,24,45,45,45,0,0,0,16.6725111928105,14.4117647058823,19.0588235294118,,,,,,,,
18926,Toscana,2020-03-21,426.955204493464,409.410294117647,445.597058823529,130.028125081699,127.588235294118,132.529411764706,124.228319362745,122.294117647059,126.235294117647,15,15,15,68.3983611928105,62.2914522058824,75.6514705882353,23.3556138888889,22.2941176470588,24.5882352941176,60,60,60,0,0,0,28.0281250816993,25.5882352941177,30.5294117647059,,,,,,,,
18927,Toscana,2020-03-22,448.453301062091,431.0625,466.417647058824,137.373922140523,134.586764705882,140.119117647059,130.409881127451,128.235294117647,132.647058823529,17,17,17,64.8721346405229,58.7044117647059,72.4705882352941,22.3457970588235,21.2352941176471,23.5007352941176,77,77,77,0,0,0,35.3739221405229,32.5867647058824,38.1191176470588,,,,,,,,
18928,Toscana,2020-03-23,460.700115931373,443.234099264706,478.529411764706,141.813856127451,138.939705882353,144.707352941176,133.939682434641,131.497794117647,136.294117647059,19,19,19,64.7081960784314,58.8823529411765,71.7661764705882,22.3694889705882,21.3529411764706,23.4705882352941,96,96,96,0,0,0,39.813856127451,36.9397058823529,42.7073529411765,,,,,,,,
18929,Toscana,2020-03-24,462.754728594771,445.644117647059,480.360294117647,143.939621078431,140.748897058824,147.058823529412,134.981981045752,132.469934640523,137.530238970588,19,19,19,61.1835883986928,54.9985294117647,68.5294117647059,21.3626432189542,20.2937091503268,22.5294117647059,115,115,115,0,0,0,41.9396210784314,38.7488970588235,45.0588235294118,,,,,,,,
18930,Toscana,2020-03-25,459.970702859477,442.764705882353,478.589705882353,145.635294934641,142.352941176471,148.823529411765,135.715466993464,133.057352941176,138.472058823529,19,19,19,61.3222259803922,55.4102941176471,68.390931372549,21.1567246732026,20.0588235294118,22.2941176470588,134,134,134,0,0,0,43.6352949346405,40.3529411764706,46.8235294117647,,,,,,,,
18931,Toscana,2020-03-26,453.789991748366,436.937091503268,472.648529411765,146.313609640523,142.939705882353,149.592647058824,135.419027614379,132.529411764706,138.352941176471,19,19,19,57.6663549836601,52.0588235294118,64.2945772058823,20.1431428921569,19.0588235294118,21.3529411764706,153,153,153,0,0,0,44.3136096405229,40.9397058823529,47.5926470588235,,,,,,,,
18932,Toscana,2020-03-27,446.560909640523,429.352941176471,464.627022058824,146.526662418301,143.109803921569,150.061764705882,134.795944934641,131.764705882353,137.941176470588,18,18,18,57.5961922385621,51.9411764705882,64.0617647058824,19.9093480392157,18.8235294117647,21.0588235294118,171,171,171,0,0,0,44.5266624183007,41.1098039215686,48.0617647058824,,,,,,,,
18933,Toscana,2020-03-28,441.098884150327,424.411470588235,458.529411764706,147.276313071895,143.704411764706,150.941176470588,134.82070874183,131.763235294118,137.883823529412,18,18,18,57.810570751634,51.9970588235294,64.8235294117647,19.8976367647059,18.8823529411765,21,189,189,189,0,0,0,45.2763130718954,41.7044117647059,48.9411764705882,,,,,,,,
18934,Toscana,2020-03-29,441.207398366013,425.586764705882,457.766176470588,148.354648447712,144.587591911765,152.294117647059,135.35036380719,132.352941176471,138.648529411765,17,17,17,61.283975,55.0588235294118,68.0617647058824,20.6727564542484,19.5882352941176,21.7661764705882,206,206,206,0,0,0,46.3546484477124,42.5875919117647,50.2941176470588,,,,,,,,
18935,Toscana,2020-03-30,446.053091993464,429.117647058824,463.707352941176,150.947933823529,147.176470588235,154.783333333333,137.526735702614,134.292647058824,140.689430147059,16.999,17,17,64.875575,58.8220588235294,71.8838235294118,21.6659512254902,20.6470588235294,22.7058823529412,222.999,223,223,0,0,0,48.9479338235294,45.1764705882353,52.7833333333333,,,,,,,,
18936,Toscana,2020-03-31,456.406332434641,438.879411764706,473.241176470588,153.918068545752,150.114705882353,157.708823529412,140.234470751634,136.882352941176,143.411764705882,16,16,16,68.3227760620915,61.6226102941176,75.5308823529412,22.7074455882353,21.7058823529412,23.8235294117647,238.999,239,239,0,0,0,51.9180685457516,48.114705882353,55.7088235294118,,,,,,,,
18937,Toscana,2020-04-01,474.510174918301,456.808823529412,492.529411764706,159.442360212418,155.386979166667,163.236764705882,145.617365767974,142.408823529412,148.764705882353,16,16,16,75.6774178104575,68.9985294117647,83.2970588235294,24.9445769607843,24,26,254.999,255,255,0,0,0,57.4423602124183,53.3869791666667,61.2367647058824,,,,,,,,
18938,Toscana,2020-04-02,498.044366339869,479.704411764706,517.235294117647,165.654236846405,161.528676470588,169.354411764706,151.780549754902,148.410294117647,155.058823529412,16,16,16,79.1222110294118,72.2941176470588,86.825,26.1221111111111,25.1162683823529,27.2352941176471,270.999,271,271,0,0,0,63.6542368464052,59.5286764705882,67.3544117647059,,,,,,,,
18939,Toscana,2020-04-03,524.711166911765,506.641176470588,544.592647058824,172.640300163399,168.732647058824,176.589705882353,158.779676879085,155.529411764706,162.117647058824,17,17,17,82.6707074346405,76.1176470588235,90.2955882352941,27.3416772058824,26.2941176470588,28.5007352941176,287.999,288,288,0,0,0,70.6403001633987,66.7326470588235,74.5897058823529,,,,,,,,
18940,Toscana,2020-04-04,553.193782026144,534.995588235294,574.356617647059,180.151738970588,176.116176470588,184.236764705882,166.177691748366,162.882352941176,169.529411764706,18.001,18,18,86.3240511437909,79.1872242647059,93.9455882352941,28.8572358660131,27.7058823529412,30.0588235294118,306,306,306,0,0,0,78.1517389705882,74.1161764705882,82.2367647058824,,,,,,,,
18941,Toscana,2020-04-05,577.56781004902,559.817647058824,597.826552287582,186.824697058824,182.874791666667,190.875183823529,172.673327205882,169.411764705882,176.001470588235,19,19,19,86.1347113562092,79.2926470588235,93.8263786764706,29.0434470588235,27.8808823529412,30.3529411764706,325,325,325,0,0,0,84.8246970588235,80.8747916666667,88.8751838235294,,,,,,,,
18942,Toscana,2020-04-06,598.205777042484,579.941176470588,618.28112745098,192.710378022876,188.811305147059,196.883823529412,178.324337663399,175.117483660131,181.705882352941,21,21,21,86.3006653594771,78.9410845588235,94.1235294117647,29.2483241830065,28.0588235294118,30.4117647058824,346,346,346,0,0,0,90.7103780228758,86.8113051470588,94.8838235294118,,,,,,,,
18943,Toscana,2020-04-07,614.206805392157,595.939869281046,635.179411764706,197.060906535948,192.936121323529,201.236764705882,182.314818382353,178.941176470588,185.647058823529,22,22,22,86.3367410947712,79.175,94.1779411764706,29.5082531862745,28.3529411764706,30.8235294117647,368,368,368,0,0,0,95.0609065359477,90.9361213235294,99.2367647058824,,,,,,,,
18944,Toscana,2020-04-08,620.786594526144,601.585294117647,640.708547794118,199.390096405229,195.411764705882,203.414705882353,184.295325898693,180.820588235294,187.648529411765,22.999,23,23,82.7457681372549,75.7,90.8142463235294,28.4723327614379,27.3120404411765,29.7073529411765,390.999,391,391,0,0,0,97.3900964052288,93.4117647058823,101.414705882353,,,,,,,,
18945,Toscana,2020-04-09,624.194065359477,605.583823529412,645.532352941176,200.968490277778,196.998529411765,205.176470588235,185.444924673203,182.057352941176,188.767647058824,24,24,24,82.8547237745098,75.1735294117647,90.9426470588235,28.4867419117647,27.1764705882353,29.7069852941176,414.999,415,415,0,0,0,98.9684902777778,94.9985294117647,103.176470588235,,,,,,,,
18946,Toscana,2020-04-10,620.504908986928,599.764705882353,641.004411764706,200.552223366013,196.647058823529,204.648529411765,184.606541421569,181.176470588235,188,24,24,24,79.0968700980392,72.1872242647059,86.7073529411765,27.4813698529412,26.2338235294118,28.7659007352941,438.999,439,439,0,0,0,98.5522233660131,94.6470588235294,102.648529411765,,,,,,,,
18947,Toscana,2020-04-11,611.172302287582,590.813235294118,631.414705882353,199.147725,195.116176470588,203.236764705882,182.794126797386,179.235294117647,186.23635620915,24,24,24,75.6409159313725,68.8779411764706,83.0044117647059,26.2682580882353,25.0588235294118,27.4720588235294,462.999,463,463,0,0,0,97.147725,93.1161764705882,101.236764705882,,,,,,,,
18948,Toscana,2020-04-12,602.049502369281,581.647058823529,622.352941176471,197.782446405229,193.763235294118,202.001470588235,180.978682598039,177.411764705882,184.471323529412,24,24,24,75.6837215686274,68.8235294117647,83.6485294117647,26.299672630719,25.1176470588235,27.5882352941176,486.999,487,487,0,0,0,95.7824464052288,91.7632352941176,100.001470588235,,,,,,,,
18949,Toscana,2020-04-13,592.824206454248,573.764705882353,612.888235294118,196.1188375,191.941176470588,200.235294117647,178.966108251634,175.527941176471,182.529411764706,23.001,23,23,75.4979755718954,68.7488970588235,83.1779411764706,26.0438366830065,24.8235294117647,27.2941176470588,510,510,510,0,0,0,94.1188375,89.9411764705882,98.2352941176471,,,,,,,,
18950,Toscana,2020-04-14,584.630065522876,564.576470588235,604.473529411765,195.028311764706,190.822058823529,199.294117647059,177.64312369281,174.117647058824,181.235294117647,23,23,23,75.5598670751634,68.6441176470588,83.2950980392157,25.8550512254902,24.7058823529412,27.1764705882353,533,533,533,0,0,0,93.0283117647059,88.8220588235294,97.2941176470588,,,,,,,,
18951,Toscana,2020-04-15,579.141160457516,558.879411764706,598.297058823529,193.732933660131,189.410845588235,197.941176470588,176.158375,172.645588235294,179.875183823529,22,22,22,75.6603614379085,68.8794117647059,83.2941176470588,25.8267330065359,24.7058823529412,27.0588235294118,555,555,555,0,0,0,91.7329336601307,87.4108455882353,95.9411764705882,,,,,,,,
18952,Toscana,2020-04-16,570.780713153595,551.624080882353,590.236764705882,192.209448039216,187.822385620915,196.764705882353,174.491924264706,170.941084558824,178.235294117647,21,21,21,71.8595550653595,65.6470588235294,79.5294117647059,24.8191915849673,23.7058823529412,26.1176470588235,576,576,576,0,0,0,90.2094480392157,85.822385620915,94.7647058823529,,,,,,,,
18953,Toscana,2020-04-17,566.069774019608,547.527941176471,584.588235294118,191.179519771242,186.705882352941,195.530238970588,173.46170122549,169.763235294118,177.235294117647,21,21,21,72.049539869281,65.2926470588235,79.5907169117647,24.8273075980392,23.7647058823529,26.0589154411765,597,597,597,0,0,0,89.1795197712418,84.7058823529412,93.5302389705882,,,,,,,,
18954,Toscana,2020-04-18,559.669633333333,541.233823529412,577.474448529412,188.978602777778,184.469117647059,193.473529411765,171.31018995098,167.585294117647,175.060294117647,21,21,21,68.3303009803922,62.2926470588235,75.7661764705882,23.8425300653595,22.7058823529412,25.1176470588235,618,618,618,0,0,0,86.9786027777778,82.4691176470588,91.4735294117647,,,,,,,,
18955,Toscana,2020-04-19,553.013730310458,534.583823529412,572.259926470588,186.306624918301,181.820128676471,190.764705882353,168.820780964052,165.173621323529,172.588235294118,21,21,21,68.3231966503268,61.5264705882353,75.6470588235294,23.5763463235294,22.4705882352941,24.7503676470588,639,639,639,0,0,0,84.3066249183007,79.8201286764706,88.7647058823529,,,,,,,,
18956,Toscana,2020-04-20,542.686850653595,524.344117647059,559.916176470588,182.384099509804,178.234967320261,186.826470588235,165.143995179739,161.588235294118,168.825,21,21,21,64.6945815359477,58.5279411764706,72.0029411764706,22.5857277777778,21.4442708333333,23.8235294117647,660,660,660,0,0,0,80.3840995098039,76.2349673202615,84.8264705882353,,,,,,,,
18957,Toscana,2020-04-21,531.831970343137,514.310569852941,550,178.273990114379,173.941176470588,182.529411764706,161.343558823529,157.941176470588,164.942647058824,20,20,20,64.7349150326797,58.3879901960784,71.7058823529412,22.3612233660131,21.2941176470588,23.4117647058824,680,680,680,0,0,0,76.2739901143791,71.9411764705882,80.5294117647059,,,,,,,,
18958,Toscana,2020-04-22,518.358199183006,500.939705882353,537.180882352941,174.142457107843,169.873713235294,178.295588235294,157.505605065359,153.998529411765,161.001470588235,20,20,20,61.3875072712418,55.2926470588235,68.4117647058823,21.3552089052288,20.3529411764706,22.5882352941176,700,700,700,0,0,0,72.1424571078431,67.8737132352941,76.2955882352941,,,,,,,,
18959,Toscana,2020-04-23,507.061642973856,489.117647058824,525.944117647059,169.791101879085,165.822058823529,173.766176470588,153.51741004902,150.175183823529,157.058823529412,19,19,19,61.2349767156863,55.0541666666667,68.2356617647059,21.130014624183,20.1176470588235,22.1779411764706,719,719,719,0,0,0,67.791101879085,63.8220588235294,71.7661764705882,,,,,,,,
18960,Toscana,2020-04-24,496.253515441176,478.820588235294,515.002941176471,166.644340522876,162.705882352941,170.705882352941,150.666093218954,147.3125,154.176470588235,19,19,19,61.163937745098,55.3529411764706,68.4705882352941,21.1214967320261,20.1176470588235,22.2356617647059,738,738,738,0,0,0,64.6443405228758,60.7058823529412,68.7058823529412,,,,,,,,
18961,Toscana,2020-04-25,488.031685539216,470.585294117647,507.119117647059,163.271220261438,159.293014705882,167.563143382353,147.66234248366,144.411764705882,151.294117647059,18,18,18,61.2185804738562,55.3120404411765,68.1191176470588,20.926552369281,19.8823529411765,22.0588235294118,756,756,756,0,0,0,61.2712202614379,57.2930147058823,65.5631433823529,,,,,,,,
18962,Toscana,2020-04-26,480.595479575163,463.407352941176,499.063715277778,161.138230065359,157.411764705882,165.413235294118,145.833585457516,142.763235294118,149.354411764706,18,18,18,61.0185236928105,55.2338235294118,68.2941176470588,20.9108464869281,19.8823529411765,22,774,774,774,0,0,0,59.1382300653595,55.4117647058823,63.4132352941176,,,,,,,,
18963,Toscana,2020-04-27,469.719539624183,430.233823529412,534.9125,157.501657026144,147.235294117647,175.690625,142.440812745098,132.587418300654,161.125,17,17,17,55.1699968137255,21.7632352941176,124.5671875,19.2184781862745,9.83194444444445,38.2515625,791,791,791,0,0,0,55.5016570261438,45.2352941176471,73.690625,,,,,,,,
18964,Toscana,2020-04-28,456.288022630719,387.622058823529,588.4265625,153.926754003268,135.386519607843,190.5,139.110276879085,120.704901960784,176.0234375,17,17,17,51.4501593954248,19.4705882352941,115.621875,18.2518299836601,9.23382352941176,35.9515625,808,808,808,0,0,0,51.926754003268,33.3865196078431,88.5,,,,,,,,
18965,Toscana,2020-04-29,441.614666666667,344.389705882353,639.64375,149.346723529412,122.823529411765,203.6296875,134.777526879085,108.522058823529,189.753125,17,17,17,48.0872715686275,18.1053921568627,113.3140625,17.2391611111111,8.83308823529412,34.640625,825,825,825,0,0,0,47.3467235294118,20.8235294117647,101.6296875,,,,,,,,
18966,Toscana,2020-04-30,423.334285130719,298.152205882353,678.3890625,143.295980392157,107.233823529412,218.20625,129.067760130719,93.6069444444445,204.071875,17,17,17,44.087585375817,15.7647058823529,103.109375,15.7765644607843,6.11617647058823,37.3171875,842,842,842,0,0,0,41.2959803921569,5.23382352941176,116.20625,,,,,,,,
18967,Toscana,2020-05-01,401.465992565359,253.741421568627,709.48125,135.903212091503,90.7602941176471,232.0296875,122.095698366013,77.7049019607843,215.5171875,17,17,17,40.2422182189542,12.7745098039216,97.8234375,14.4497617647059,5.17622549019608,35.6390625,859,859,859,0,0,0,33.9032120915033,0,130.0296875,,,,,,,,
18968,Toscana,2020-05-02,375.617466993464,203.108823529412,738.7015625,127.494808088235,74.1706699346405,242.9296875,114.07013872549,61.5823529411765,227.571875,15.31,6,35,36.2729579248366,11.05,92.3875,13.1679423202614,4.2937091503268,32.571875,874.31,865,894,0,0,0,25.4948080882353,0,140.9296875,,,,,,,,
18969,Toscana,2020-05-03,347.828712581699,163.927941176471,753.1953125,119.413281535948,66.6308823529412,234.571875,106.440077614379,55.75,218.5828125,14.328,6,33,32.450799754902,9.52794117647059,87.8234375,11.8142012254902,3.76470588235294,30.5109375,888.638,871,927,0,0,0,17.4132815359477,0,132.571875,,,,,,,,
18970,Toscana,2020-05-04,321.073242565359,143.083823529412,713.8484375,111.264753431373,59.7049019607843,227.7390625,98.7491493464052,49.3264705882353,210.571875,13.331,5,31,28.7322699346405,7.35106209150327,81.95625,10.5406952614379,2.93986928104575,28.14375,901.969,876,958,0,0,0,9.26475343137255,0,125.7390625,,,,,,,,
